,0,1
0,980453684206215169,978544348085215232
1,980453684206215169,1181599518065717248
2,980453684206215169,1181599518065717248
3,980453684206215169,1181599518065717248
4,980453684206215169,1181599518065717248
5,980453684206215169,968779847043395585
6,980453684206215169,714072407007334400
7,192487421,735757928594964481
8,976283119727751169,1210792883575349250
9,975373414314557440,968779847043395585
10,1193815981988036608,1193411948726980609
11,1193815981988036608,1115960245564493825
12,1193815981988036608,1199583920284553216
13,3255348722,1104764093431336963
14,3255348722,1198595164991709184
15,3255348722,1007626486528872448
16,3255348722,1194636354556088321
17,3255348722,2522488327
18,3255348722,1094225431367016448
19,1403144431,4320990744
20,1403144431,1073037860205293568
21,1403144431,2812238839
22,1559792528,799557429998604288
23,1188075433431953408,1124176710209921025
24,1084648784410247169,2522488327
25,411135745,1138855887311818753
26,411135745,877072284103483392
27,411135745,973960124418048000
28,1405186442,1104764093431336963
29,1115960245564493825,1145962072213086208
30,1115960245564493825,1166568024331227136
31,1115960245564493825,1117862954106404864
32,1115960245564493825,1193815981988036608
33,2384468118,2522488327
34,862700030020378628,3302390252
35,862700030020378628,2607312612
36,862700030020378628,1181599518065717248
37,862700030020378628,1181599518065717248
38,862700030020378628,1181599518065717248
39,862700030020378628,1181599518065717248
40,350003282,1069072983812071425
41,2812238839,1403144431
42,2812238839,634355659
43,2812238839,143702513
44,2812238839,853940912514256896
45,815220885015564290,1089131678814035971
46,815220885015564290,3176743898
47,815220885015564290,3569701939
48,815220885015564290,1069072983812071425
49,815220885015564290,973960124418048000
50,815220885015564290,824277446211928065
51,1118890564370362371,871714168478474240
52,968779847043395585,1104764093431336963
53,968779847043395585,980453684206215169
54,968779847043395585,975373414314557440
55,1193065295050444802,1145962072213086208
56,1193065295050444802,1149251558061662208
57,996482467,877072284103483392
58,996482467,562720096
59,996482467,826807524112216065
60,996482467,755380570679418880
61,996482467,143702513
62,996482467,853940912514256896
63,996482467,733704407682928641
64,3500629280,1138855887311818753
65,3500629280,1074302011682676737
66,3500629280,1074302011682676737
67,3500629280,1074302011682676737
68,3500629280,1074302011682676737
69,3500629280,55496745
70,1181599518065717248,1101513739499495424
71,1181599518065717248,1101513739499495424
72,1181599518065717248,1322893464
73,1181599518065717248,1322893464
74,1181599518065717248,980453684206215169
75,1181599518065717248,980453684206215169
76,1181599518065717248,1104764093431336963
77,1181599518065717248,1104764093431336963
78,1181599518065717248,862700030020378628
79,1181599518065717248,862700030020378628
80,4757016896,712493366479601664
81,4757016896,953286529249460225
82,1191607625558872065,2522488327
83,2522488327,3255348722
84,2522488327,1084648784410247169
85,2522488327,2384468118
86,2522488327,1191607625558872065
87,2522488327,1099536932592246786
88,2522488327,1192951060349931520
89,2522488327,1110704090613350400
90,2522488327,1094225431367016448
91,2522488327,707790660573659136
92,2522488327,1195966785247305728
93,2522488327,1039413190960893952
94,2522488327,1322893464
95,2522488327,1079328565
96,2522488327,1190731158289448960
97,2522488327,978544348085215232
98,2522488327,1190478953460322304
99,977725608724590592,1014076613829332992
100,562720096,1373365574
101,562720096,1373365574
102,562720096,1373365574
103,562720096,1373365574
104,562720096,853940912514256896
105,562720096,996482467
106,562720096,818277858854334465
107,562720096,7252682
108,562720096,816647076566052865
109,562720096,1840824331
110,562720096,634355659
111,562720096,61691199
112,562720096,92154058
113,562720096,826807524112216065
114,562720096,733704407682928641
115,932231367928115200,4832194624
116,932231367928115200,865697969416294400
117,932231367928115200,1138855887311818753
118,932231367928115200,1089131678814035971
119,932231367928115200,1063002119320481793
120,932231367928115200,4320990744
121,932231367928115200,1074302011682676737
122,932231367928115200,1074302011682676737
123,932231367928115200,1074302011682676737
124,932231367928115200,1074302011682676737
125,932231367928115200,172385031
126,1217569871917043712,1170712931115290624
127,1201791013884321793,1161269647372460033
128,882229988824498180,1118512862857555969
129,882229988824498180,1118512862857555969
130,882229988824498180,1118512862857555969
131,882229988824498180,1118512862857555969
132,136295911,634355659
133,136295911,853940912514256896
134,136295911,884306474817671169
135,136295911,92154058
136,136295911,755380570679418880
137,136295911,2444667709
138,136295911,1840824331
139,136295911,244475704
140,824277446211928065,2212382094
141,824277446211928065,1073037860205293568
142,824277446211928065,1069072983812071425
143,824277446211928065,765576266292441089
144,824277446211928065,815220885015564290
145,824277446211928065,981898378857431040
146,824277446211928065,948417866679730178
147,1210792883575349250,976283119727751169
148,1210792883575349250,871714168478474240
149,712493366479601664,1116271978380288000
150,712493366479601664,1116271978380288000
151,712493366479601664,1116271978380288000
152,712493366479601664,1116271978380288000
153,712493366479601664,4757016896
154,3302390252,862700030020378628
155,3302390252,899092909286346752
156,3302390252,1059040040762785792
157,3302390252,871714168478474240
158,2862510961,896614584051564544
159,2862510961,832518858724368384
160,2394302852,1108743327434698752
161,853940912514256896,1373365574
162,853940912514256896,1373365574
163,853940912514256896,1373365574
164,853940912514256896,1373365574
165,853940912514256896,562720096
166,853940912514256896,244475704
167,853940912514256896,816647076566052865
168,853940912514256896,7252682
169,853940912514256896,733704407682928641
170,853940912514256896,826807524112216065
171,853940912514256896,818277858854334465
172,853940912514256896,92154058
173,853940912514256896,143702513
174,853940912514256896,3103292989
175,853940912514256896,996482467
176,853940912514256896,1840824331
177,853940912514256896,716988835
178,853940912514256896,2444667709
179,853940912514256896,136295911
180,853940912514256896,2585634276
181,853940912514256896,2812238839
182,853940912514256896,61691199
183,853940912514256896,634355659
184,3569701939,1073037860205293568
185,3569701939,815220885015564290
186,3569701939,4832194624
187,3569701939,776742912704991232
188,3569701939,973960124418048000
189,3569701939,1044883734741172224
190,3569701939,1063002119320481793
191,3569701939,1069072983812071425
192,3569701939,1138855887311818753
193,1205438742745378816,816572374338314240
194,1205438742745378816,884610960954073088
195,1205438742745378816,968806031173144576
196,1205438742745378816,1170712931115290624
197,899092909286346752,3302390252
198,899092909286346752,2662228099
199,899092909286346752,1068854843958153216
200,2444667709,716988835
201,2444667709,826807524112216065
202,2444667709,853940912514256896
203,2444667709,755380570679418880
204,2444667709,136295911
205,2444667709,92154058
206,2444667709,1840824331
207,1063002119320481793,2212382094
208,1063002119320481793,3569701939
209,1063002119320481793,1138855887311818753
210,1063002119320481793,776742912704991232
211,1063002119320481793,1073037860205293568
212,1063002119320481793,932231367928115200
213,1063002119320481793,1089131678814035971
214,1063002119320481793,1044883734741172224
215,1063002119320481793,981898378857431040
216,1063002119320481793,172385031
217,1063002119320481793,877072284103483392
218,935871969265717249,1101513739499495424
219,244475704,634355659
220,244475704,853940912514256896
221,244475704,92154058
222,244475704,816647076566052865
223,244475704,826807524112216065
224,244475704,143702513
225,244475704,136295911
226,1198595164991709184,3255348722
227,1198595164991709184,1104605014423527424
228,1198595164991709184,714072407007334400
229,151465442,716988835
230,151465442,61691199
231,151465442,818277858854334465
232,865697969416294400,1064803484472463361
233,865697969416294400,932231367928115200
234,1007626486528872448,3255348722
235,1208702123908579330,1101513739499495424
236,968806031173144576,1141370046037417984
237,968806031173144576,1205438742745378816
238,1099536932592246786,2522488327
239,826807524112216065,118258621
240,826807524112216065,812358551549014016
241,826807524112216065,776742912704991232
242,826807524112216065,853940912514256896
243,826807524112216065,816647076566052865
244,826807524112216065,2444667709
245,826807524112216065,61691199
246,826807524112216065,634355659
247,826807524112216065,818277858854334465
248,826807524112216065,562720096
249,826807524112216065,716988835
250,826807524112216065,244475704
251,826807524112216065,2607756577
252,826807524112216065,733704407682928641
253,826807524112216065,996482467
254,826807524112216065,3103292989
255,826807524112216065,112124526
256,776742912704991232,3569701939
257,776742912704991232,3003684914
258,776742912704991232,1165495926384812032
259,776742912704991232,1089131678814035971
260,776742912704991232,1063002119320481793
261,776742912704991232,2988446388
262,776742912704991232,826807524112216065
263,1145962072213086208,1193065295050444802
264,1145962072213086208,1115960245564493825
265,1840824331,634355659
266,1840824331,853940912514256896
267,1840824331,562720096
268,1840824331,143702513
269,1840824331,92154058
270,1840824331,136295911
271,1840824331,2444667709
272,1840824331,112124526
273,812358551549014016,973960124418048000
274,812358551549014016,765576266292441089
275,812358551549014016,826807524112216065
276,812358551549014016,3097776697
277,1199583920284553216,913237888317276160
278,1199583920284553216,1124176710209921025
279,1199583920284553216,1193815981988036608
280,877072284103483392,948417866679730178
281,877072284103483392,996482467
282,877072284103483392,4832194624
283,877072284103483392,411135745
284,877072284103483392,1063002119320481793
285,1124176710209921025,913237888317276160
286,1124176710209921025,1188075433431953408
287,1124176710209921025,1199583920284553216
288,1192951060349931520,2522488327
289,92154058,884306474817671169
290,92154058,634355659
291,92154058,853940912514256896
292,92154058,818277858854334465
293,92154058,244475704
294,92154058,7252682
295,92154058,143702513
296,92154058,136295911
297,92154058,562720096
298,92154058,61691199
299,92154058,2444667709
300,92154058,1840824331
301,948417866679730178,4832194624
302,948417866679730178,2212382094
303,948417866679730178,973960124418048000
304,948417866679730178,765576266292441089
305,948417866679730178,877072284103483392
306,948417866679730178,1044883734741172224
307,948417866679730178,824277446211928065
308,1104764093431336963,3255348722
309,1104764093431336963,968779847043395585
310,1104764093431336963,1405186442
311,1104764093431336963,1104605014423527424
312,1104764093431336963,747733061006135296
313,1104764093431336963,1181599518065717248
314,1104764093431336963,1181599518065717248
315,1104764093431336963,1181599518065717248
316,1104764093431336963,1181599518065717248
317,414686292,118258621
318,414686292,1074302011682676737
319,414686292,1074302011682676737
320,414686292,1074302011682676737
321,414686292,1074302011682676737
322,172385031,1073037860205293568
323,172385031,1063002119320481793
324,172385031,1089131678814035971
325,172385031,932231367928115200
326,2204546335,98676818
327,1170712931115290624,1217569871917043712
328,1170712931115290624,1205438742745378816
329,871714168478474240,1137712639453220870
330,871714168478474240,1118890564370362371
331,871714168478474240,1210792883575349250
332,871714168478474240,3302390252
333,871714168478474240,3334824974
334,896614584051564544,2862510961
335,1110704090613350400,2522488327
336,2607756577,826807524112216065
337,2607756577,733704407682928641
338,2607756577,634355659
339,3176743898,973960124418048000
340,3176743898,815220885015564290
341,3176743898,1069072983812071425
342,98676818,2204546335
343,1094225431367016448,3255348722
344,1094225431367016448,2522488327
345,1073037860205293568,172385031
346,1073037860205293568,2212382094
347,1073037860205293568,3569701939
348,1073037860205293568,824277446211928065
349,1073037860205293568,1403144431
350,1073037860205293568,1063002119320481793
351,1073037860205293568,1089131678814035971
352,1073037860205293568,4832194624
353,1073037860205293568,1044883734741172224
354,1073037860205293568,973960124418048000
355,1073037860205293568,1074302011682676737
356,1073037860205293568,1074302011682676737
357,1073037860205293568,1074302011682676737
358,1073037860205293568,1074302011682676737
359,1073037860205293568,1069072983812071425
360,1117862954106404864,1115960245564493825
361,3003684914,776742912704991232
362,735757928594964481,192487421
363,735757928594964481,55496745
364,733704407682928641,2607756577
365,733704407682928641,2585634276
366,733704407682928641,853940912514256896
367,733704407682928641,752475380343185410
368,733704407682928641,816647076566052865
369,733704407682928641,1373365574
370,733704407682928641,1373365574
371,733704407682928641,1373365574
372,733704407682928641,1373365574
373,733704407682928641,818277858854334465
374,733704407682928641,716988835
375,733704407682928641,61691199
376,733704407682928641,826807524112216065
377,733704407682928641,562720096
378,733704407682928641,996482467
379,4832194624,973960124418048000
380,4832194624,932231367928115200
381,4832194624,948417866679730178
382,4832194624,1069072983812071425
383,4832194624,1073037860205293568
384,4832194624,877072284103483392
385,4832194624,3569701939
386,4832194624,1138855887311818753
387,4832194624,106603404
388,4832194624,1089131678814035971
389,4832194624,1074302011682676737
390,4832194624,1074302011682676737
391,4832194624,1074302011682676737
392,4832194624,1074302011682676737
393,714072407007334400,1198595164991709184
394,714072407007334400,980453684206215169
395,971827437293133824,1113745806564061184
396,1014076613829332992,977725608724590592
397,1014076613829332992,981002039420338177
398,112124526,826807524112216065
399,112124526,1840824331
400,981898378857431040,2212382094
401,981898378857431040,973960124418048000
402,981898378857431040,1074302011682676737
403,981898378857431040,1074302011682676737
404,981898378857431040,1074302011682676737
405,981898378857431040,1074302011682676737
406,981898378857431040,1063002119320481793
407,981898378857431040,1044883734741172224
408,981898378857431040,824277446211928065
409,1141370046037417984,968806031173144576
410,1059040040762785792,3302390252
411,1174424808202719232,1175976389897441281
412,143702513,2812238839
413,143702513,853940912514256896
414,143702513,92154058
415,143702513,1373365574
416,143702513,1373365574
417,143702513,1373365574
418,143702513,1373365574
419,143702513,716988835
420,143702513,7252682
421,143702513,1840824331
422,143702513,61691199
423,143702513,244475704
424,143702513,2569022095
425,143702513,996482467
426,3097776697,1089131678814035971
427,3097776697,1138855887311818753
428,3097776697,4320990744
429,3097776697,812358551549014016
430,1113745806564061184,971827437293133824
431,1101513739499495424,1208702123908579330
432,1101513739499495424,1181599518065717248
433,1101513739499495424,1181599518065717248
434,1101513739499495424,1181599518065717248
435,1101513739499495424,1181599518065717248
436,1101513739499495424,935871969265717249
437,884306474817671169,55496745
438,884306474817671169,92154058
439,884306474817671169,1373365574
440,884306474817671169,1373365574
441,884306474817671169,1373365574
442,884306474817671169,1373365574
443,884306474817671169,61691199
444,884306474817671169,136295911
445,973960124418048000,4832194624
446,973960124418048000,948417866679730178
447,973960124418048000,1044883734741172224
448,973960124418048000,3176743898
449,973960124418048000,411135745
450,973960124418048000,981898378857431040
451,973960124418048000,812358551549014016
452,973960124418048000,3569701939
453,973960124418048000,1073037860205293568
454,973960124418048000,1089131678814035971
455,973960124418048000,1138855887311818753
456,973960124418048000,815220885015564290
457,973960124418048000,1074302011682676737
458,973960124418048000,1074302011682676737
459,973960124418048000,1074302011682676737
460,973960124418048000,1074302011682676737
461,973960124418048000,765576266292441089
462,973960124418048000,1069072983812071425
463,1128970782200061952,1118512862857555969
464,1128970782200061952,1118512862857555969
465,1128970782200061952,1118512862857555969
466,1128970782200061952,1118512862857555969
467,707790660573659136,2522488327
468,707790660573659136,1104605014423527424
469,634355659,2812238839
470,634355659,826807524112216065
471,634355659,244475704
472,634355659,92154058
473,634355659,2607756577
474,634355659,136295911
475,634355659,1840824331
476,634355659,816647076566052865
477,634355659,853940912514256896
478,634355659,562720096
479,2988446388,1165495926384812032
480,2988446388,1089131678814035971
481,2988446388,776742912704991232
482,2348245207,2921051316
483,1193411948726980609,1193815981988036608
484,1108743327434698752,2394302852
485,752475380343185410,61691199
486,752475380343185410,816647076566052865
487,752475380343185410,818277858854334465
488,752475380343185410,733704407682928641
489,1044883734741172224,1138855887311818753
490,1044883734741172224,3569701939
491,1044883734741172224,973960124418048000
492,1044883734741172224,106603404
493,1044883734741172224,948417866679730178
494,1044883734741172224,1089131678814035971
495,1044883734741172224,1063002119320481793
496,1044883734741172224,1073037860205293568
497,1044883734741172224,1074302011682676737
498,1044883734741172224,1074302011682676737
499,1044883734741172224,1074302011682676737
500,1044883734741172224,1074302011682676737
501,1044883734741172224,981898378857431040
502,747733061006135296,1104764093431336963
503,913237888317276160,1124176710209921025
504,913237888317276160,1199583920284553216
505,1195966785247305728,2522488327
506,2585634276,61691199
507,2585634276,733704407682928641
508,2585634276,853940912514256896
509,2585634276,7252682
510,765576266292441089,2212382094
511,765576266292441089,1089131678814035971
512,765576266292441089,948417866679730178
513,765576266292441089,812358551549014016
514,765576266292441089,824277446211928065
515,765576266292441089,973960124418048000
516,1039413190960893952,2522488327
517,953286529249460225,4757016896
518,1069072983812071425,1073037860205293568
519,1069072983812071425,3569701939
520,1069072983812071425,1138855887311818753
521,1069072983812071425,4320990744
522,1069072983812071425,4832194624
523,1069072983812071425,824277446211928065
524,1069072983812071425,815220885015564290
525,1069072983812071425,973960124418048000
526,1069072983812071425,3176743898
527,1069072983812071425,350003282
528,3334824974,871714168478474240
529,849260506481172481,2662228099
530,1138855887311818753,411135745
531,1138855887311818753,3500629280
532,1138855887311818753,1044883734741172224
533,1138855887311818753,3569701939
534,1138855887311818753,973960124418048000
535,1138855887311818753,4832194624
536,1138855887311818753,1063002119320481793
537,1138855887311818753,1069072983812071425
538,1138855887311818753,932231367928115200
539,1138855887311818753,3097776697
540,1138855887311818753,1089131678814035971
541,1138855887311818753,1074302011682676737
542,1138855887311818753,1074302011682676737
543,1138855887311818753,1074302011682676737
544,1138855887311818753,1074302011682676737
545,832518858724368384,1149251558061662208
546,832518858724368384,2862510961
547,832518858724368384,1175976389897441281
548,1322893464,1068854843958153216
549,1322893464,2522488327
550,1322893464,1181599518065717248
551,1322893464,1181599518065717248
552,1322893464,1181599518065717248
553,1322893464,1181599518065717248
554,3103292989,118258621
555,3103292989,853940912514256896
556,3103292989,816647076566052865
557,3103292989,826807524112216065
558,1089131678814035971,1165495926384812032
559,1089131678814035971,815220885015564290
560,1089131678814035971,765576266292441089
561,1089131678814035971,1138855887311818753
562,1089131678814035971,1073037860205293568
563,1089131678814035971,4320990744
564,1089131678814035971,776742912704991232
565,1089131678814035971,172385031
566,1089131678814035971,973960124418048000
567,1089131678814035971,1074302011682676737
568,1089131678814035971,1074302011682676737
569,1089131678814035971,1074302011682676737
570,1089131678814035971,1074302011682676737
571,1089131678814035971,2988446388
572,1089131678814035971,3097776697
573,1089131678814035971,1063002119320481793
574,1089131678814035971,4832194624
575,1089131678814035971,932231367928115200
576,1089131678814035971,1044883734741172224
577,188539961,3270391
578,2607312612,862700030020378628
579,884610960954073088,1205438742745378816
580,1161269647372460033,1201791013884321793
581,981002039420338177,1014076613829332992
582,61691199,2585634276
583,61691199,752475380343185410
584,61691199,151465442
585,61691199,826807524112216065
586,61691199,853940912514256896
587,61691199,816647076566052865
588,61691199,733704407682928641
589,61691199,884306474817671169
590,61691199,562720096
591,61691199,1373365574
592,61691199,1373365574
593,61691199,1373365574
594,61691199,1373365574
595,61691199,818277858854334465
596,61691199,143702513
597,61691199,92154058
598,1165495926384812032,1089131678814035971
599,1165495926384812032,2988446388
600,1165495926384812032,776742912704991232
601,1165495926384812032,706382464730533888
602,2662228099,849260506481172481
603,2662228099,899092909286346752
604,1149251558061662208,832518858724368384
605,1149251558061662208,1193065295050444802
606,818277858854334465,752475380343185410
607,818277858854334465,151465442
608,818277858854334465,733704407682928641
609,818277858854334465,826807524112216065
610,818277858854334465,853940912514256896
611,818277858854334465,755380570679418880
612,818277858854334465,92154058
613,818277858854334465,816647076566052865
614,818277858854334465,562720096
615,818277858854334465,61691199
616,4722012552,2569022095
617,1166568024331227136,1115960245564493825
618,816647076566052865,853940912514256896
619,816647076566052865,752475380343185410
620,816647076566052865,61691199
621,816647076566052865,826807524112216065
622,816647076566052865,244475704
623,816647076566052865,562720096
624,816647076566052865,634355659
625,816647076566052865,733704407682928641
626,816647076566052865,3103292989
627,816647076566052865,818277858854334465
628,4320990744,1403144431
629,4320990744,1089131678814035971
630,4320990744,1069072983812071425
631,4320990744,932231367928115200
632,4320990744,3097776697
633,4320990744,55496745
634,1118512862857555969,1128970782200061952
635,1118512862857555969,1128970782200061952
636,1118512862857555969,763565959642656768
637,1118512862857555969,763565959642656768
638,1118512862857555969,882229988824498180
639,1118512862857555969,882229988824498180
640,1175976389897441281,832518858724368384
641,1175976389897441281,1174424808202719232
642,3314612436,1194636354556088321
643,1137712639453220870,871714168478474240
644,2921051316,2348245207
645,1373365574,853940912514256896
646,1373365574,853940912514256896
647,1373365574,562720096
648,1373365574,562720096
649,1373365574,884306474817671169
650,1373365574,884306474817671169
651,1373365574,733704407682928641
652,1373365574,733704407682928641
653,1373365574,61691199
654,1373365574,61691199
655,1373365574,143702513
656,1373365574,143702513
657,1074302011682676737,3500629280
658,1074302011682676737,3500629280
659,1074302011682676737,55496745
660,1074302011682676737,55496745
661,1074302011682676737,1073037860205293568
662,1074302011682676737,1073037860205293568
663,1074302011682676737,1138855887311818753
664,1074302011682676737,1138855887311818753
665,1074302011682676737,932231367928115200
666,1074302011682676737,932231367928115200
667,1074302011682676737,1089131678814035971
668,1074302011682676737,1089131678814035971
669,1074302011682676737,1044883734741172224
670,1074302011682676737,1044883734741172224
671,1074302011682676737,973960124418048000
672,1074302011682676737,973960124418048000
673,1074302011682676737,414686292
674,1074302011682676737,414686292
675,1074302011682676737,4832194624
676,1074302011682676737,4832194624
677,1074302011682676737,981898378857431040
678,1074302011682676737,981898378857431040
