,0,1
837,223,47
838,223,124
839,223,234
840,223,3
841,223,102
842,223,366
843,223,377
844,223,69
845,223,135
846,224,444
847,224,191
848,224,312
849,224,15
850,224,389
851,224,334
852,224,246
853,224,367
854,224,378
855,224,290
856,224,92
857,224,268
858,224,70
859,225,313
860,226,118
861,227,89
862,228,74
863,228,316
864,228,33
865,228,206
866,229,251
867,229,427
868,229,350
869,229,218
870,229,31
871,230,302
872,230,43
873,230,55
874,230,89
875,231,43
876,231,208
877,231,186
878,231,63
879,234,168
880,234,201
881,234,36
882,234,14
883,234,80
884,234,157
885,234,366
886,234,377
887,234,333
888,234,399
889,234,3
890,234,421
891,234,256
892,234,311
893,234,135
894,234,322
895,234,179
896,234,102
897,234,432
898,234,47
899,235,103
900,235,114
901,235,312
902,235,334
903,235,48
904,235,301
905,235,345
906,235,367
907,235,378
908,235,136
909,235,146
910,235,302
911,237,220
912,241,116
913,241,49
914,241,446
915,241,93
916,243,302
917,243,16
918,245,410
919,245,157
920,245,3
921,245,146
922,245,201
923,245,366
924,245,377
925,245,421
926,245,147
927,245,355
928,245,322
929,245,69
930,245,432
931,246,213
932,246,158
933,246,268
934,246,180
935,246,26
936,246,224
937,246,136
938,246,81
939,246,191
940,246,312
941,246,301
942,246,334
943,246,37
944,246,367
945,246,378
946,246,389
947,246,147
948,246,279
949,246,290
950,248,302
951,248,313
952,248,299
953,249,313
954,250,303
955,250,349
956,250,397
957,252,203
958,252,82
959,252,76
960,252,49
961,252,446
962,252,55
963,252,423
964,252,173
965,252,241
966,252,407
967,254,276
968,256,113
969,256,36
970,256,124
971,256,102
972,256,157
973,256,179
974,256,201
975,256,14
976,256,168
977,256,69
978,256,135
979,256,344
980,256,80
981,256,421
982,256,58
983,257,59
984,257,323
985,257,312
986,257,125
987,257,147
988,260,313
989,261,447
990,261,303
991,261,96
992,261,360
993,261,371
994,261,382
995,262,427
996,262,361
997,262,9
998,265,276
999,265,144
1000,265,78
1001,265,133
1002,266,132
1003,266,189
1004,266,123
1005,266,442
1006,266,233
1007,267,355
1008,267,302
1009,267,25
1010,267,322
1011,267,344
1012,267,333
1013,267,212
1014,267,190
1015,267,421
1016,268,444
1017,268,301
1018,268,81
1019,268,246
1020,268,433
1021,268,158
1022,268,312
1023,268,92
1024,268,191
1025,268,290
1026,268,147
1027,268,367
1028,268,378
1029,268,224
1030,269,185
1031,269,302
1032,269,118
1033,269,89
1034,272,162
1035,272,447
1036,272,96
1037,272,371
1038,272,382
1039,273,152
1040,273,141
1041,273,361
1042,273,64
1043,274,55
1044,278,322
1045,278,212
1046,278,14
1047,278,80
1048,278,3
1049,278,421
1050,278,399
1051,278,333
1052,278,366
1053,278,377
1054,278,102
1055,279,444
1056,279,312
1057,279,158
1058,279,136
1059,279,70
1060,279,246
1061,283,263
1062,283,299
1063,283,303
1064,283,371
1065,283,382
1066,283,93
1067,284,64
1068,284,251
1069,284,361
1070,284,416
1071,284,350
1072,284,427
1073,285,55
1074,286,145
1075,286,220
1076,287,302
1077,287,313
1078,287,100
1079,287,320
1080,287,89
1081,287,23
1082,287,53
1083,289,25
1084,290,432
1085,290,389
1086,290,191
1087,290,81
1088,290,301
1089,290,345
1090,290,213
1091,290,103
1092,290,70
1093,290,433
1094,290,202
1095,290,37
1096,290,147
1097,290,246
1098,290,14
1099,290,180
1100,290,35
1101,290,367
1102,290,378
1103,292,49
1104,292,446
1105,292,203
1106,292,302
1107,292,173
1108,292,299
1109,292,294
1110,292,197
1111,292,89
1112,293,302
1113,294,327
1114,294,203
1115,297,258
1116,298,82
1117,298,148
1118,301,26
1119,301,48
1120,301,268
1121,301,81
1122,301,389
1123,301,103
1124,301,246
1125,301,213
1126,301,92
1127,301,290
1128,301,59
1129,301,235
1130,301,147
1131,301,312
1132,301,169
1133,301,114
1134,301,367
1135,301,378
1136,302,385
1137,302,247
1138,303,116
1139,306,328
1140,306,75
1141,306,350
1142,306,361
1143,307,263
1144,307,203
1145,307,302
1146,307,424
1147,307,55
1148,307,49
1149,307,446
1150,307,173
1151,309,423
1152,309,56
1153,309,263
1154,310,321
1155,311,411
1156,311,4
1157,311,147
1158,311,14
1159,311,80
1160,311,344
1161,311,170
1162,311,124
1163,311,245
1164,312,323
1165,312,37
1166,312,389
1167,312,279
1168,312,301
1169,312,290
1170,312,191
1171,312,345
1172,312,125
1173,312,169
1174,312,246
1175,312,147
1176,312,367
1177,312,378
1178,312,257
1179,312,235
1180,312,92
1181,312,213
1182,312,59
1183,312,268
1184,313,385
1185,314,38
1186,314,203
1187,314,82
1188,314,33
1189,315,414
1190,316,116
1191,316,83
1192,316,203
1193,317,64
1194,317,174
1195,319,330
1196,320,23
1197,321,221
1198,322,147
1199,322,278
1200,322,267
1201,322,14
1202,322,113
1203,322,124
1204,322,80
1205,322,344
1206,322,212
1207,322,245
1208,322,58
1209,322,366
1210,322,377
1211,322,179
1212,322,201
1213,322,333
1214,322,234
1215,322,256
1216,322,157
1217,322,190
1218,322,168
1219,323,312
1220,323,257
1221,323,125
1222,323,422
1223,325,307
1224,326,253
1225,326,247
1226,326,307
1227,327,294
1228,327,88
1229,327,299
1230,327,56
1231,327,316
1232,328,306
1233,328,42
1234,332,287
1235,333,411
1236,333,302
1237,333,267
1238,333,14
1239,333,113
1240,333,212
1241,333,124
1242,333,80
1243,333,388
1244,333,157
1245,333,344
1246,333,58
1247,333,223
1248,333,179
1249,333,201
1250,333,256
1251,333,410
1252,333,322
1253,334,103
1254,334,355
1255,334,385
1256,334,432
1257,334,168
1258,336,303
1259,336,171
1260,336,299
1261,336,349
1262,336,397
1263,337,313
1264,338,349
1265,338,397
1266,338,118
1267,338,140
1268,339,31
1269,339,251
1270,341,253
1271,341,187
1272,343,13
1273,343,442
1274,344,91
1275,344,168
1276,344,80
1277,344,157
1278,344,47
1279,344,267
1280,344,201
1281,344,322
1282,344,124
1283,344,102
1284,344,58
1285,344,256
1286,344,212
1287,344,311
1288,344,355
1289,344,113
1290,344,333
1291,344,399
1292,344,421
1293,345,4
1294,345,15
1295,345,312
1296,345,290
1297,345,59
1298,345,367
1299,345,378
1300,345,235
1301,345,410
1302,345,47
1303,345,147
1304,345,169
1305,345,114
1306,347,423
1307,347,358
1308,347,386
1309,347,364
1310,347,375
1311,349,314
1312,349,33
1313,349,250
1314,349,307
1315,349,85
1316,349,393
1317,349,22
1318,349,66
1319,349,88
1320,350,306
1321,350,328
1322,350,229
1323,350,130
1324,350,240
1325,350,218
1326,351,109
1327,351,55
1328,351,162
1329,351,49
1330,351,446
1331,351,291
1332,351,417
1333,351,22
1334,351,56
1335,353,313
1336,353,423
1337,353,25
1338,353,247
1339,353,56
1340,356,147
1341,356,114
1342,357,173
1343,359,16
1344,359,185
1345,360,74
1346,360,89
1347,360,96
1348,360,261
1349,360,283
1350,360,118
1351,361,64
1352,364,302
1353,364,423
1354,364,386
1355,364,281
1356,364,185
1357,366,80
1358,366,58
1359,366,3
1360,366,245
1361,366,212
1362,366,399
1363,366,322
1364,366,234
1365,366,333
1366,367,103
1367,367,48
1368,367,410
1369,367,389
1370,367,191
1371,367,301
1372,367,59
1373,367,312
1374,367,268
1375,367,355
1376,367,246
1377,367,168
1378,367,213
1379,367,202
1380,367,224
1381,369,72
1382,370,349
1383,370,397
1384,370,253
1385,371,96
1386,372,17
1387,372,302
1388,372,340
1389,372,427
1390,372,306
1391,372,229
1392,372,64
1393,375,302
1394,375,423
1395,375,386
1396,375,281
1397,375,185
1398,377,80
1399,377,58
1400,377,3
1401,377,245
1402,377,212
1403,377,399
1404,377,322
1405,377,234
1406,377,333
1407,378,103
1408,378,48
1409,378,410
1410,378,389
1411,378,191
1412,378,301
1413,378,59
1414,378,312
1415,378,268
1416,378,355
1417,378,246
1418,378,168
1419,378,213
1420,378,202
1421,378,224
1422,380,72
1423,381,349
1424,381,397
1425,381,253
1426,382,96
1427,383,17
1428,383,302
1429,383,340
1430,383,427
1431,383,306
1432,383,229
1433,383,64
1434,384,55
1435,385,313
1436,387,354
1437,388,103
1438,388,333
1439,388,47
1440,388,421
1441,388,157
1442,388,36
1443,388,399
1444,388,168
1445,388,91
1446,388,355
1447,388,432
1448,388,322
1449,388,69
1450,389,444
1451,389,70
1452,389,114
1453,389,37
1454,389,81
1455,389,48
1456,391,302
1457,391,448
1458,393,413
1459,393,283
1460,393,118
1461,393,349
1462,393,397
1463,393,162
1464,393,8
1465,393,314
1466,394,438
1467,394,196
1468,394,251
1469,394,416
1470,395,206
1471,396,302
1472,396,385
1473,397,314
1474,397,33
1475,397,250
1476,397,307
1477,397,85
1478,397,393
1479,397,22
1480,397,66
1481,397,88
1482,398,324
1483,399,113
1484,399,168
1485,399,91
1486,399,80
1487,399,256
1488,399,234
1489,399,201
1490,399,212
1491,399,124
1492,399,311
1493,399,179
1494,399,333
1495,399,47
1496,399,421
1497,399,69
1498,400,302
1499,400,444
1500,400,367
1501,400,378
1502,400,92
1503,400,169
1504,400,433
1505,400,213
1506,400,136
1507,400,389
1508,400,191
1509,400,81
1510,400,37
1511,400,48
1512,400,202
1513,400,235
1514,400,312
1515,400,290
1516,400,246
1517,400,268
1518,401,82
1519,401,93
1520,401,362
1521,401,373
1522,405,416
1523,406,55
1524,406,3
1525,407,302
1526,407,82
1527,407,237
1528,407,109
1529,407,423
1530,407,252
1531,407,162
1532,408,237
1533,408,186
1534,408,263
1535,408,294
1536,410,367
1537,410,378
1538,410,202
1539,410,48
1540,410,345
1541,410,245
1542,410,147
1543,411,432
1544,411,311
1545,411,124
1546,411,168
1547,411,179
1548,411,399
1549,411,47
1550,411,201
1551,412,89
1552,414,39
1553,415,0
1554,415,294
1555,415,22
1556,415,307
1557,415,393
1558,415,33
1559,415,77
1560,415,304
1561,415,292
1562,417,302
1563,417,55
1564,417,10
1565,417,30
1566,417,66
1567,417,0
1568,420,398
1569,421,147
1570,421,14
1571,421,201
1572,421,80
1573,421,157
1574,421,58
1575,421,278
1576,421,234
1577,422,323
1578,422,246
1579,422,334
1580,423,10
1581,423,353
1582,424,203
1583,424,307
1584,424,291
1585,424,88
1586,425,83
1587,425,261
1588,425,307
1589,428,280
1590,428,82
1591,428,162
1592,428,424
1593,428,299
1594,428,55
1595,428,33
1596,430,302
1597,431,398
1598,432,411
1599,432,103
1600,432,4
1601,432,334
1602,432,146
1603,432,234
1604,432,388
1605,433,345
1606,433,389
1607,433,268
1608,433,213
1609,433,312
1610,433,202
1611,433,147
1612,433,334
1613,434,313
1614,438,2
1615,439,302
1616,439,33
1617,439,55
1618,440,302
1619,440,132
1620,444,279
1621,444,313
1622,444,432
1623,444,15
1624,444,301
1625,444,367
1626,444,378
1627,444,81
1628,444,158
1629,444,92
1630,444,168
1631,444,257
1632,444,37
1633,444,290
1634,444,103
1635,444,70
1636,444,59
1637,444,246
1638,444,147
1639,444,224
1640,444,191
1641,445,263
1642,446,241
1643,446,362
1644,446,373
1645,446,307
1646,446,0
1647,446,294
1648,446,162
1649,446,88
1650,446,33
1651,446,173
1652,446,22
1653,446,316
1654,448,149
1655,448,423
1656,448,89
1657,448,391
1658,448,206
1659,448,16
1660,448,299
1661,448,371
1662,448,382
