,0,1
460,445,106
461,445,435
462,445,948
463,452,145
464,455,991
465,458,511
466,458,553
467,460,757
468,471,117
469,471,51
470,471,301
471,471,171
472,471,294
473,471,229
474,471,2
475,477,451
476,486,113
477,486,98
478,486,814
479,486,430
480,486,297
481,486,505
482,486,0
483,488,860
484,493,35
485,493,118
486,493,218
487,493,459
488,493,191
489,493,4
490,493,49
491,493,201
492,496,441
493,496,171
494,496,117
495,496,78
496,496,350
497,496,76
498,506,207
499,511,241
500,513,441
501,513,241
502,529,926
503,529,653
504,529,436
505,529,531
506,529,41
507,541,561
508,541,376
509,541,686
510,541,461
511,542,275
512,545,98
513,545,814
514,545,695
515,545,666
516,545,601
517,546,926
518,546,539
519,546,552
520,547,539
521,548,275
522,551,451
523,552,105
524,552,350
525,553,241
526,554,218
527,554,459
528,554,815
529,556,611
530,556,106
531,556,435
532,556,695
533,560,926
534,560,640
535,560,815
536,560,106
537,560,435
538,573,398
539,573,955
540,577,460
541,577,98
542,577,814
543,581,500
544,581,538
545,590,753
546,590,560
547,590,234
548,590,738
549,590,576
550,590,724
551,590,617
552,590,511
553,590,553
554,592,924
555,592,170
556,594,171
557,597,761
558,597,659
559,597,205
560,597,642
561,599,761
562,599,369
563,601,729
564,601,653
565,602,829
566,602,907
567,602,916
568,607,617
569,607,552
570,607,460
571,607,642
572,608,565
573,608,460
574,608,653
575,608,683
576,608,436
577,608,531
578,610,298
579,610,74
580,611,659
581,620,408
582,621,650
583,625,815
584,625,611
585,629,642
586,631,98
587,631,814
588,631,948
589,636,574
590,636,472
591,636,250
592,636,171
593,636,376
594,642,693
595,646,147
596,646,119
597,646,666
598,646,661
599,646,761
600,646,738
601,646,695
602,646,653
603,650,955
604,650,621
605,653,0
606,653,369
607,653,601
608,653,332
609,654,408
610,654,91
611,655,105
612,655,522
613,655,562
614,659,611
615,659,522
616,659,562
617,661,574
618,661,147
619,661,571
620,661,646
621,661,695
622,661,926
623,661,205
624,661,511
625,661,553
626,661,642
627,661,460
628,661,738
629,661,724
630,673,578
631,673,109
632,677,761
633,677,926
634,677,703
635,677,659
636,677,576
637,680,511
638,680,553
639,680,560
640,683,0
641,683,351
642,683,749
643,683,804
644,684,71
645,684,771
646,684,753
647,684,106
648,684,435
649,684,926
650,686,419
651,686,0
652,686,350
653,686,773
654,686,233
655,686,541
656,687,190
657,687,171
658,687,350
659,687,118
660,693,611
661,693,499
662,693,565
663,693,576
664,693,28
665,693,196
666,694,888
667,703,906
668,704,41
669,704,522
670,704,562
671,704,681
672,704,571
673,704,642
674,704,683
675,706,205
676,711,505
677,711,977
678,716,759
679,717,888
680,721,741
681,721,205
682,721,653
683,721,761
684,721,522
685,721,562
686,721,234
687,721,640
688,721,565
689,722,753
690,722,681
691,722,41
692,743,926
693,745,183
694,748,653
695,748,571
696,748,436
697,748,531
698,748,460
699,748,666
700,748,552
701,748,511
702,748,553
703,748,926
704,748,205
705,753,722
706,754,494
707,755,907
708,755,916
709,761,617
710,761,369
711,762,664
712,766,237
713,768,462
714,772,303
715,775,344
716,776,297
717,777,542
718,777,643
719,791,578
720,791,653
721,791,926
722,791,98
723,791,814
724,791,9
725,791,57
726,791,267
727,791,427
728,794,640
729,794,565
730,794,653
731,798,522
732,798,562
733,798,926
734,798,601
735,798,351
736,798,749
737,798,804
738,798,695
739,798,511
740,798,553
741,798,436
742,798,531
743,798,636
744,799,643
745,814,76
746,814,263
747,819,457
748,819,61
749,822,909
750,822,61
751,822,297
752,822,69
753,827,781
754,827,966
755,827,935
756,827,198
757,827,325
758,827,871
759,827,618
760,828,909
761,828,889
762,828,896
763,828,922
764,828,983
765,829,602
766,829,454
767,829,611
768,831,881
769,834,939
770,838,606
771,841,252
772,841,108
773,841,924
774,841,806
775,842,237
776,852,995
777,856,897
778,856,825
779,856,210
780,856,915
781,864,632
782,865,108
783,873,977
784,873,981
785,878,947
786,878,915
787,882,229
788,882,2
789,886,532
790,888,807
791,892,878
792,892,92
793,892,223
794,893,905
795,896,909
796,899,991
797,907,602
798,916,602
799,920,992
800,920,59
801,920,770
802,925,977
803,925,330
804,925,860
805,925,770
806,926,743
807,926,41
808,926,332
809,927,468
810,927,881
811,934,41
812,935,827
813,936,955
814,939,821
815,939,897
816,948,175
817,950,36
818,950,500
819,950,147
820,951,325
821,951,860
822,957,925
823,957,717
824,957,420
825,957,781
826,957,966
827,977,113
828,978,922
829,978,481
830,980,915
831,983,275
832,987,171
833,987,71
834,987,403
835,987,39
836,987,161
837,987,61
838,987,218
839,987,459
840,987,85
841,987,37
842,987,247
843,987,109
844,989,702
845,989,926
846,989,461
847,989,560
848,989,597
849,989,9
850,989,57
851,989,267
852,989,427
853,989,539
854,990,147
855,991,618
856,991,926
857,991,909
