,ID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
0,806345744491761664,116435471,1047124620447367168,926132791372267520,789785222283874304,1157140180618235904,740451576972742656,1122593518596157440,883988311152312320,1210427074223071232,1081258579,17380994,3561409765,1123143459026505728,1458593893,941127053310644224,73603144,102010079,1013788726000902144,255574491,774561262965395456,1214005895073386496,17267419,789121577568702464,2343272875,810058202,743297565681029120,1077325551210192896,215794242,908703665933844480,2348205931,738324104797773824,1189407816286531584,963784171213676544,178973807,858257988112441344,840768154456412160,2955107916,405353604,14599948,1156947815110627328,187836719,51225914,815588347947061248,1075400730540789760,856927394510192640,3017024206,1126542282092449792,2453447462,1183252769597034496,1119731310321266688,1113827271687561216,5780912,17941253,164630364,736186374584291328,4722604334,1226463685,5159931,383106621,203833944,183644244,2172243416,296881914,4024350014,770685825386295296,962387232848887808,1180343081930936320,16331213,1163475499957383168,274533438,4873750501,42527970,72301506,1098625896150294528,125245969,51120565,1123092151032619008,250245837,100467954,1068352470,1170362632609468416,10459822,811919651974225920,861786220472393728,91959566,733952193410138112,1194181079768256512,2757741720,101496836,1011213626642870272,863757381884198912,945535499048853504,2269548348,2271476749,782598125550645248,134536095,112461310,861791356808646656,873007487363948544,1183689487391477760,1152460879994093568,787969673673388032,3260146172,207862013,273976224,2741529554,3016561752,1243297057,1068047899278237696,4153155920,1143330660611833856,15338654,163446437,1149643999138832384,36681605,2790957539,1005835993184759808,1122243045959720960,49387790,947671881443708928,89737898,28894757,976668786953629696,126892058,815411978977964032,1110881504995893248,818456620124377088,1078690632632131584,2176006243,3068078372,1276246490,919949801529028608,1177131301054271488,2916502212,14896961,42243212,247881812,2769233106,2330386266,1167350645990420480,779522503358029824,2369448594,1046743301007671296,1105035846762131456,1126119529833123840,955606109179359232,1127133399649402880,713630401588109312,1133668556372041728,104120552,939993557061926912,799955859367280640,47301916,1176555260518662144,123477270,1633448972,1172135854866759680,1713339380,971009729265786880,1067242751601737728,205351257,334244140,853534614152818688,19452953,2962291597,532181658,1056462076237889536,1473776918,2525146520,205486589,3713429846,857611343519666176,114756013,53263562,1093735197185531904,1021545018123681792,111595381,1944177966,86021915,794567836316286976,3098182350,1177187164557176832,763677450131746816,5523632,2302891778,766174095105024000,1093163102294630400,84834609,931924231,2158391,1072784962233892864,869221316880027648,4299439932,893454717358964736,59401975,1062003601281703936,739731540364533760,844865315028713472,205653733,2456503818
1,1195139980860903424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1179556940726206464,1203661466806542336,1217134776621993984,1140927890487300096,911398210266005504,86681312,525596350,716247941527154688,227204835,2413779338,1150339825104408576,137857547,3558591613,1210821779784007680,724067031297851392,2778508376,712439425322459136,947106734614523904,1033372782799638528,1175674659498364928,51894123,971900759770976256,840946008905330688,924614229709152256,1023448234797060096,1201862594736246784,799381978931863552,123299609,84200225,170033740,781217584477679616,743503876863692800,987290779818143744,191771584,939124235573780480,2930035622,1147024390065807360,988249096099020800,956745577550684160,3251082536,791121022443323392,895156799053201408,1113937432443908096,1117679069498183680,1204807720244629504,1110191142597877760,1205317723724476416,1117433716190502912,246809177,107884190,1203286811985842176,1192279034513616896,770188582124269568,818395683774304256,4848540814,2415064614,3250822591,1030706068672794624,735107317037834240,952751125245050880,973335918277898240,910019323745394688,863710952260227072,977864587092549632,4440172771,79154430,67565870,290916021,1089116971,119363202,1085194181914517504,1049925023018799104,1111908730675687424,1199725379943944192,1851190771,1119546351874764800,1107577445929017344,1078628376,1133775027050909696,158183627,94485981,325266800,964668785356554240,98891836,1020857477791805440,249603227,129819703,2353166304,1173523807002230784,2412148272,1154610271467343872,1179198685382447104,185487780,6255432,4824202231,1156590539418013696,917737033350529024,137978269,922316173923848192,114352371,4024350014,79702673,1016283505251061760,1090938554216148992,1148964578883076096,1385601421,3350645205,4497623061,1000400647307513856,127462205,1153660848675545088,160770014,3075270223,2566849897,1118641297,617839149,15947602,114931398,1179613762782822400,575954993,1074813444518367232,267030129,1084338705307848704,723863839,1176067583818092544,1162376143829266432,877189549,402131787,1127010023832375296,95126426,54399968,707215118422048768,141229879,1409223888,228301043,151815760,201102785,107638604,2854083577,390064255,722793329696452608,1186556252865695744,288205810,166413796,731497618249940992,816331892618182656,964868076981305344,1108545220071702528,4578397452,974668384519340032,881176390342594560,853946635692277760,816473604728627200,1072784962233892864,865478692260134912,343618810,186814852,1152839573010935808,250018237,223899492,1194897872338051072,856933834935246848,2565987200,34119783,1040137983603527680,1071488433007153152,1104984998682144768,1106502397,2967651782,96686458,95338477,99449456,109519312,116336242,235547108,83762732,836495963732623360,1192812884067311616,1154756405745729536,1069032869983543296,899691947627077632,1125347894800764928,1131796278617100288,14660207,1051407157768290304,1015485127135072256,1078888945708986368,1113327654298542080,812815957,90941597,928586771301986304,2962065414,1156703353155416064,2956152840,60665690,2276883054,1859496877,115291273,471865240,66649961,503941484
3,1204745479969366016,1159035072667774976,952355197245800448,1164364691025453056,1156204285966688256,1213427377029517312,1186104559724138496,1075338064543633408,2379013315,859421100,844326510076948480,1144984273314729984,1209345727895224320,1208738350561021952,1199677371617439744,752390468743278592,1164208547376201728,874549174338859008,1194864821855870976,1133544367057072128,1207437968668909568,1210866398164967424,1147293856464920576,1155109429911543808,1149316542028341248,1144823593768849408,1087535708124807168,1093521205766701056,241906379,265417564,1163485875101143040,985128314418249728,1188446054976327680,1128608750309273600,956825897473986560,207283086,216977716,267051554,1148555460926009344,780419361790042112,1158738460825378816,1156469842527920128,1150482448494419968,1174279157972230144,1006481094760280064,1103886923997700096,1133647008345075712,1199943475963187200,1172797406024355840,1187752565208965120,1166580988522184704,1201149371783376896,1180754676091772928,1194185517954265088,1178270700785684480,4838815874,1212934613082918912,1206468994229620736,1193018298637533184,1147442002138505216,1130458138006581248,1172420776231723008,1202069595961511936,1040966017927733248,1144651516227100672,1148391039012487168,505432084,997722904564449280,216661927,1199101194859212800,1113690317016846336,1171579894280507392,481015302,1149701921399115776,1013124488,269884386,254218555,936999722,912403562,837976455401328640,725108491472502784,1208167803905142784,412877372,1144030518792474624,1194104412760723456,939293030757965824,1194462785263951872,778669771717914624,743981057486159872,129715627,1181347943900598272,474896507,908991754870722560,1132859061202894848,1012913919323586560,1136603037135323136,2284071523,1132923356070592512,79627881,1206852159410786304,941556571145871360,133288682,1012710825268690944,730819394759098368,991823683982315520,1181529528658608128,894904104,314699160,3267082938,3891889812,1174361884889190400,858895441189937152,1155488291078041600,1196075281208901632,1203366828107427840,1156227155673489408,1149321495245545472,3878392578,1124355081359335424,1569690913,1195613103624314880,1102889368681734144,1196244289832898560,1150296596606676992,1193718944370085888,1092740034107600896,1111090470875066368,1911651554,4838988036,1135478640005636096,872324913067110400,922843978960998400,110947131,940459691271847936,196576801,861510180671901696,1015833287833481216,1201725720910655488,551642037,741058613293113344,85638721,1168325731304099840,1184034176955142144,1137489374499655680,885740133672026112,1205084808973438976,1157336049103675392,828930882236936192,699123721747890176,1106162292553445376,1186952928680017920,106047264,1200674265684529152,155576114,354354920,3182235972,714065489752764416,1182162855249887232,1479493039,537298183,906476677848432640,2438402676,1154897148414050304,1122028571990450176,2841325494,629899126,57949609,265308693,875708069203791872,3183098150,2745270241,899191472100065280,905652744622448640,746584801231020032,3183919621,1129620164457066496,2879230380,2751348812,2602856113,902903282946908160,729547022,1149977789719703552,1174499246449426432,1108294839139889152,462913256,1033636819781541888,955253380141559808,1040683570690318336,446112938,1079229121249533952,720848642047750144,1126979387046293504,951305061543567360,1034621699658940416,64000754,1091943155434381312,857163111727587328,1104553628537245696,2662542739,4772183473,1173858343615528960
4,885806484369440768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,912403562,64168890,144395772,492838498,877449874555387904,1194462785263951872,73825282,5950512,559112868,312730721,3255562424,1001757877571223552,1202439167994499072,955351542080524288,1118789635,1195679223920283648,185964842,1179889685272743936,424653313,956824423884931072,80066947,168132187,147170036,1949263662,173392702,1135948464553021440,99855393,151393132,869744004786552832,83601589,271771151,858406159,953175781277974528,165259402,577098349,223363847,4833867448,137076436,734850394250055680,1080030692,136079090,211896460,1094602053937029120,156359102,122084159,106974116,1185003045140062208,1869892404,948537791599669248,90632362,1071263460237832192,156313571,1216521250517897216,1201674496572157952,979761303244779520,115010545,1570509774,316393523,59954254,150938323,126590456,96067923,124356763,4920054013,286782836,896924278267854848,797309249323864064,1188528915666460672,4506198674,3284068194,1179532475392872448,279298581,799629458583867392,152574060,849441574593417216,230899127,540411410,144720700,2679861266,310267429,1157434142553886720,105950945,1122400612778254336,1017719279217545216,771590829378932736,798500670286360576,124759649,187598209,3266001666,116289712,245925180,2438671051,129794188,1137014579349745664,265226396,332612178,144174012,3893564412,113281278,1027478929827713024,765796155120820224,112879263,130167493,83508311,704346630263218176,2854363321,811324926376349696,1689573642,79719771,948526524977721344,252678512,976681943449329664,154389841,1061030860659421184,1180800356101443584,143709270,2543713346,719079179455569920,127179266,1201378666761965568,1153595929510871040,1427805984,176438314,1570898904,94199509,4905585331,871723054027517952,848148543202148352,1070067955,1034533412483166208,1210905412192501760,172499607,115810419,69850919,482868962,733271464908988416,1010137099499008000,2326651514,802878071669858304,831040330082365440,1217033666817224704,966844956294889472,182345029,2319083352,322485480,497608473,2873154265,202604174,2799236048,1176581537531232256,928555066117591040,626436741,708820238494617600,1184998412229300224,978623604773416960,1099213772474933248,348858235,1112522474195816448,720867166975713280,1217360748784963584,192151246,1347127819,1006481094760280064,1097991794237685760,107634032,256108637,866215784028135424,3239832127,130534779,100443854,2388936528,1044162149415772160,797957340515307520,577669963,89467186,3265698386,454578809,525011712,2606473040,186670871,1022470515712131072,952818574594252800,3182826193,1218155804861202432,545036412,1248544057,371461097,837529641367687168,128110724,1210804979419602944,155242566,367304731,853375497358630912,1181908243968217088,376581291,2542362444,105633164,106633518,342644567,1031168965068775424,1217299376978067456
6,44866344,1218176889723871232,1215262231597740032,3012571165,1164425765082951680,813598534276550656,1019552983476985856,89708411,73115748,1057245587752382464,1207235533434306560,849918249739313152,1195904610214375424,110141172,367469503,1096068476681089024,987233707235749888,333175849,1032525693471449088,1201447654380597248,1217844042421043200,1162632264041164800,1218397892374753280,110411524,1968061286,1218515681143996416,1141918029678174208,1124640804373352448,2382331628,1218333200998531072,391395559,887966810024300544,1218329348874227712,3176251332,1158120179949158400,1213467613440794624,1089057317901877248,1118223137038946304,126611496,1208243071617363968,1194282442904915968,1180778152508837888,942217633675452416,1205676859767156736,2914720376,1217785167122591744,1169005395127521280,1160078011946848256,300573315,1161695843553988608,980750225647157248,3151189710,1215481805408591872,4344806539,1212641884541050880,1206907941632086016,3138404448,1169947397364961280,4735872031,1206208061422985216,1108727913073917952,853177881798746112,127487037,1167077234630283264,988327551226425344,2850064992,92483717,2791254400,1195337707645333504,3041321756,462378269,1064385668137119744,3008941242,745351234333245440,1919816766,1216525289389346816,1162687164045377536,1162622176932925440,1177845102833618944,871594298,1041296179818979328,820670233803268096,1202975748723630080,1182881310781538304,830639709999161344,1049616391861485568,895224745523793920,1130363425530339328,212426200,1207550201352708096,1097271064030113792,1216161060882800640,1213065068188856320,1214457642342473728,131284939,1215032583840358400,1215957507207647232,1140545717250822144,3045549828,196461246,1196262850156621824,1115619894131695616,2968751208,1203169274271014912,628233901,1213360918953775104,1085119797388439552,1215088218590154752,1195070065588068352,370989929,977525747236585472,729924664835739648,949314113288597504,1070667644670423040,1213361177499095040,1102558057102536704,1191201970658271232,927652679043620864,1190619078068596736,1141621144794984448,844488770325905408,1182879128657154048,1084828933160284160,1215485411725701120,1151340975962198016,1204199864558481408,1031878546212311040,2597812962,1215278617069928448,275924793,884399314125991936,1192284401834442752,1195362372153573376,137675796,1121336797,1215259379370315776,1143742763994767360,3286932080,1169793202678714368,1014135787288289280,2868084072,104197390,1128900950003863552,1081333564786896896,998570891926622208,1076653232674398208,1196055178077597696,4747026253,1186295364367704064,1201090019466727424,885348922905944064,1197407759936806912,1214188366985449472,777413406298996736,1024241592641642496,1185530174340620288,1214340320130809856,1213536958640558080,1028815515697831936,1212500806580129792,1140974036760981504,1118685414,1217006545,1157944532811407360,3065097188,712922086310854656,187778077,1405089944,869540243430555648,796329767737753600,1171871675635228672,1018091297209397248,1212620023522451456,130094186,1093841655449284608,853186369866260480,257940532,1093549437031346176,116349503,320776012,1164491503877574656,1213444815758585856,947970391372263424,1168751577730936832,2700265230,1145668666886742016,913399221281157120,775349837529124864,1182844940188934144,1108612392953368576,1213253360381378560,2994687618,1212227215426908160,1213001194613821440,822414780275126272,933163960425054208,4788393379,538800302,919220670701043712,1212303337548181504,1212049338945302528
7,1110436928233472000,2321965274,824960353368805376,825280146571603968,4767572738,826065646618243072,826234113745039360,341991370,817343190051106816,828072961840078848,828531468213170176,827744730339385344,828791682757914624,829263653555814400,824590798113042432,830682725178699776,830920420320612352,831252429005938688,1095557064754061312,1121678221559287808,1130985971682566144,119676006,711837049,1117958262517723136,1208775806559776768,1204954078964404224,1208668455454396416,1202148361932922880,1212030453349117952,1038752362729369600,824648311982338048,868795005766320128,868794987336445952,105957670,869469668737548288,869173308469657600,72805412,925540110,871163302310576128,832653161257005056,1078520922,871170340336025600,857509447635050496,756004520379809792,464592089,804771475647434752,872345478087790592,1532907811,873278494112862208,917749840909524992,212108079,880391171951869952,917897695909388288,1327079275,776414253141991424,918623727906045952,95880629,918999443113783296,145451032,1199328465113083904,887639945233309696,1218018862026768384,1217699130002198528,1036580681323696128,1095604141856944128,1218112631451480064,1109796209680539648,1218158667494608896,100815826,1198551769179017216,976728877253849088,1218190026162335744,1158318619639418880,1218185144416100352,437512671,836938740584980480,938032152,1218308368420327424,1213726566947028992,1218185786740199424,986529429307383808,1217052632092565504,1218360996596633600,1218373401254907904,42576964,873886032520921088,872013851817947136,874643019428880384,842698330937348096,3313213129,874085375504809984,876335134483415040,2468024730,361667353,876749147860123648,877122321617571840,877126648138653696,800272177526231040,153739045,877326624231833600,877521215405006848,877622975972818944,241443874,44946212,452150101,878338557777137664,255016270,4070019866,722983967163445248,878512857280729088,878524785013145600,867617695709016064,2777488382,878058140045987840,1079680589580492800,791915310286721024,177980753,919074392285462528,92715910,917761415460536320,385535068,4717070359,2900204263,2161772198,883247550328840192,893006286840778752,182359762,919906741042651136,947926140,756870773571059712,920283084842418176,833231322801860608,868440068746170368,920505941652623360,919170871067000832,917997984884736000,2276031764,915835106744401920,912676777167699968,918112193794621440,27025969,379006448,4900259256,838983957563613184,921276752579649536,921902497718870016,1147652534,881482218232619008,923154401627291648,1217189265882304512,703739317919698944,713720120179200000,126034063,778833165011947520,779427272574902272,780234954840027136,136883202,740744307842289664,782384278751485952,723093935904555008,733113272358969344,703179020494512128,4648976965,714272741499604992,784828529150001152,745441580635414528,2246965424,785451036819337216,2954087214,4802047572,492811031,3360246198,786214532980977664,4886901538,333674754,410502801,770668356219174912,787065520273043456,346437095,1117628148848316416,787066650277273600,228718991,98285429,712848782879117312,736082095395639296,4879530917,719430207623434240,787980948084097024,3778712592,788206646476419072,706030427711012864,789334551751307264,781818846323671040,789719388077240320,1251714618,516902028,182298525,3502315034,226874780,3485827873,790804868357197824
8,1196424447575638016,231601138,834291966632304640,1143029197058691072,1179773416632512512,1193354591959572480,106973684,1014112929107533824,1148491305246326784,552120609,151815582,1172848458790662144,1145439246989217792,804424047077433344,884647051853570048,364747319,122856588,166532143,1205269743843729408,1051450121294991360,120530266,1207047871008108544,1181186155057831936,110297646,92198375,224454818,104757859,825727029320548352,547376498,1164200357553008640,3082839780,2315274091,811773388117057536,1005354347746586624,266423754,1073194844661604352,1181937508944232448,225684076,3252318782,1179364519627223040,115652821,517740048,1197438298882371584,444477259,1200713703462563840,263980709,2443539967,1144491004872970240,1171495153913102336,1196286515862626304,1176194849655021568,138712469,1068441315233263616,708190465716162560,330243496,331414108,237206952,2171955715,379632647,1083038817102192640,1192310825807048704,180996609,178241838,882579553,35733912,112949645,401281998,2613145134,44078761,560126495,119977217,280850792,126538443,741565931298525184,432293052,797126069698445312,1170302090553331712,131413849,203518400,143074514,1210811107,164351128,407625598,137629766,82284493,419218144,2415443000,196653765,2417228197,111218258,51955554,453724349,532351003,1166629347010195456,1189500442201354240,1110202169481781248,141034720,1190947363294023680,803159921415946240,1191227911358935040,539929510,411325546,1162213955600699392,951676111,994593612,1013613341573447680,428030054,1165073839417511936,1152230024,64320365,436698321,322978998,224844113,2681421115,205437255,4768685928,948194623721107456,1141696944370155520,737469635117748224,246049357,1032287730,840032845120720896,862932870230298624,385356746,1194719456271822848,2470552752,3227392472,175009366,1066727879990378496,402656238,1170631482236256256,424830011,981105848226164736,62753925,173733805,827684790908227584,817388710350065664,734462990,624400576,1126692853764149248,3072896100,119949520,395415575,1064072488026427392,1104275173207826432,1147738237026222080,917004662028435456,492054510,185082238,915607294142025728,300835072,1113555458319511552,1181789760,962296112005566464,192211381,2841443184,522536189,129222383,1073755269656588288,1386205418,213978000,1195262485,626412648,2651490493,145132708,913042154305359872,1110410542252855296,95211100,1480770116,944608832231059456,3114107322,1150564824507490304,100699427,2363849383,811225440274632704,302342780,1447242068,828218484517543936,1182613020599406592,1440810600,884119920,3019944854,169334619,752652944,772341665688195072,4721055434,381950392,1106011516426321920,113287568,281355097,109971029,878247900358164480,1110496000651649024,2367662155,1027769678779670528,17748706,453507686,272924990,2886126373,733984721965711360,189087790
9,784433897597579264,1211433866763784192,1209644812531449856,1211245454807011328,1059536906604572672,1206949583730991104,1185949324624007168,1188407180124286976,4775979540,291030853,989491051894259712,4846855609,1949315592,1079824662232674304,1213798542243852288,963883056959336448,55858152,115331950,1212916903468920832,134070542,1068598530254589952,1112167936418955264,3051889891,1113363076634398720,1206087136300023808,1210347984858169344,174140022,931001287138689024,1209463238179487744,1184415124326453248,516144444,1206952359747710976,2175467581,1008142907897860096,1130114944463073280,1046385618320732160,73250559,1141400365096587264,1019567775092576256,3432728606,126315091,128055871,151057759,4622012358,101968481,930956937167912960,106308287,1017978702385168384,855632322606923776,1200889939509907456,960854069991452672,953929944110780416,1218289441988431872,1202567935052509184,971771796436299776,994583482041974784,1209099414372937728,944231887488278528,805320088681222144,288289664,189132764,888645437372063744,1180781987092549632,1165263805535776768,1199167511918342144,963565050098171904,979290748301426688,1211930919226855424,2257262449,1199164121905684480,795419848863928320,1166219318151057408,1212555260079693824,1130806957319737344,976678606465261568,1166484441071357952,1210224147562786816,3108270536,1068870382189334528,1198811432025870336,1216633462926348288,1151463425706348544,3433682832,1204327683607289856,1167090847017357312,1216977956171472896,1034851451183349760,1139102109121441792,286728519,158611965,128258023,1014776594597011456,902520098115665920,3184047330,1038581026354749440,21059516,2458556047,1697915629,136005548,95639214,2929580408,1082650526452469760,898706961939668992,117912573,4654675633,856894710014541824,1034858463904464896,108833194,1099901875715887104,2277183133,2941604305,182010166,2928648584,2765646306,1010449480343154688,1453415378,1651660554,140004408,1054615057823236096,948124723153592320,1092162932,902870168543543296,267848964,1134784537051815936,1183226270592552960,107169788,1027485424833331200,852900636790112256,976418843907141632,976040996084436992,963372583189032960,176729618,982335984,268084176,903074568679579648,133266426,341375163,110100450,1036999180906942464,96995366,710462999778045952,794407729951408128,927019341656203264,1203552571006177280,1191359458179350528,1081778842610544640,757131839064506368,859597616681697280,794890702643609600,805198859341172736,2432100637,900046019710164992,106766569,1116505099151347712,82046634,63058076,1232028692,17085346,78593938,2397097154,2879583613,1069613413804855296,106114744,1195547826064773120,195223012,425125642,1094213339968790528,908498817556684800,1052491113544613888,1176428502347702272,1180137339172950016,976741574699728896,239646120,4453583420,1090829693501136896,733845420,1021289994999148544,48348601,1205845954219216896,1054285106137853952,3024711121,2985416749,1002881223272697856,58536227,1020320602517749760,1211424805259399168,1212379694147850240,1176901119202615296,1208746044063924224,125299852,1051094747824058368,145133652,872627797004394496,1190628936830476288,533673973,2172273972,1168116943464697856,787997774683918336,1057195357535264768,1208245411015618560,1215291025586917376
