0,1141244468802097154
1,1103548121513046016
2,1212798792698695680
3,753066658340536320
4,1153914005532004352
5,1104361937519824896
6,3781739292
7,1169599548307558400
8,890430793318670336
9,1128858535591235584
10,1172816484604579840
11,1212275721382424576
12,1103625161654198272
13,3146096034
14,1217080125369438210
15,1071344471508283392
16,112480180
17,1964727108
18,264498059
19,3781739292
20,1217455291622551554
21,2394707264
22,1012774148559364096
23,1123854862603759619
24,1125246688422064128
25,3611048172
26,1219881714136141824
27,1209704746191220736
28,1169599548307558400
29,881080255728844801
30,1153563614684438528
31,1119942330402783234
32,1141244468802097154
33,1175695152259555329
34,1121759253335662592
35,1101649296414277633
36,3411159024
37,11879022
38,23961087
39,847315328744865793
40,1158031999887523843
41,2449619606
42,1219526428154155008
43,1103548121513046016
44,989880640035176453
45,1215466179730399232
46,1219399194
47,1168388072318197760
48,963814152677466117
49,2986368926
50,1215278330112397314
51,1112989464786173952
52,3191990324
53,3781739292
54,1202749182521397248
55,1154216693188534273
56,1141222298344493056
57,1091311402621460481
58,1368786174
59,137857547
60,1181493162591653888
61,1159861785932922881
62,1159405489265844225
63,2447072790
64,1209010365532536832
65,1212798792698695680
66,4788613854
67,2522488327
68,462584388
69,1429984261
70,1170513325664288769
71,2995784497
72,890430793318670336
73,713193089490235392
74,3171577495
75,1215096298472263680
76,1090136724695482369
77,737296927973203968
78,2280885108
79,8733162
80,952836147155054592
81,1160822736077217792
82,970637290945986560
83,1132355864663171072
84,967276136458698752
85,968032759745622016
86,1124492123984650241
87,816062813672083456
88,1137350041020952578
89,851457662168387584
90,292907264
91,3247270494
92,752545281221095424
93,900487228966617088
94,3256620086
95,1030359575570989056
96,1194894166024572928
97,3007809169
98,1135796661161119744
99,1051419645901660160
100,1178167360361943041
101,903522911809486848
102,2991124760
103,989817841271504897
104,1109663637071757312
105,990561037010153472
106,1166270456099295232
107,972488274001342464
108,1188750563921383424
109,783214
110,3143283955
111,863397297287159808
112,3561931998
113,851040615789862912
114,818091150141583361
115,1219938017235746816
116,365352728
117,998222287525494784
118,4694011080
119,1131042553812332544
120,753066658340536320
121,895116254159052800
122,1166329931934003200
123,2727959508
124,1029551973689778176
125,2591402142
126,2538651966
127,1122661852045959169
128,348960284
129,3151169058
130,1207075155953930240
131,1153914005532004352
132,968451800104812544
133,870281092422443008
134,1003625395550236673
135,592506046
136,1168097503792660480
137,1035470327059378176
138,2332978009
139,1032174276453920768
140,1202200267820695553
141,1063680282501365760
142,4430612772
143,2829495248
144,1211231810157346817
145,58459939
146,834271340907491329
147,884658094558531584
148,980112394830561281
149,3274098889
150,3301208119
151,1156019898478317569
152,1185222021996634112
153,1189693824441806848
154,1187517058394673152
155,2779662181
156,264135316
157,189893767
158,1144065311114534912
159,1154960967442190337
160,843864565716664321
161,756403246428815360
162,1004628181104525318
163,1194917630320103424
164,1166270456099295232
165,816671598
166,1007517954555035649
167,74674685
168,939586735826194432
169,952429738064191488
170,99205624
171,1211203574698401793
172,4080278173
173,1194895677681065984
174,1104668310967279616
175,1206152426681618433
176,1095617208506433536
177,1145887379762270208
178,916952625492377600
179,213213134
180,850134721199652864
181,1004547658092933121
182,1218040235461734401
183,998140034627731456
184,3017340654
185,1632712338
186,1104361937519824896
187,1147844956888764418
188,1209017780525125633
189,60320929
190,324818592
191,1051497963913019393
192,974202454970572801
193,1111185929761222656
194,3172220719
195,119710810
196,1184828122866126850
197,2400020514
198,834951775484428288
199,2229210211
200,336480031
201,941295526569324544
202,878743546349502464
203,705237576425168897
204,966339124989865984
205,790223113019531266
206,1021492906463395840
207,1197476911095484416
208,1050397492334841857
209,408232285
210,785115737048231936
211,114352371
212,1020454227334721536
213,1031183514530603011
214,1009053319
215,1217270146969960448
216,3029446762
217,2741992800
218,1215417404911570949
219,3781739292
220,827180776349249536
221,728242563342176258
222,1630313022
223,114483804
224,3126621218
225,1090834439687401472
226,830268763962384384
227,1126834487936016385
228,977358725299167232
229,933208364309291008
230,998754431981076480
231,1199183176729419777
232,1197379281313132544
233,192034791
234,1906931864
235,920190588548296704
236,761468129436323840
237,1059800085402288129
238,125037905
