,ID==>>,friendID
0,980453684206215169,1198595164991709184
1,980453684206215169,707790660573659136
2,980453684206215169,978544348085215232
3,980453684206215169,1181599518065717248
4,980453684206215169,1181599518065717248
5,980453684206215169,972336181923889152
6,980453684206215169,968779847043395585
7,980453684206215169,1104764093431336963
8,980453684206215169,977780351194972160
9,980453684206215169,1101513739499495424
10,980453684206215169,884610960954073088
11,980453684206215169,714072407007334400
12,1135126281186451456,2394302852
13,1135126281186451456,1108743327434698752
14,1135126281186451456,816866416779358208
15,101784326,2462549520
16,101784326,981002039420338177
17,207158734,934324471
18,207158734,877072284103483392
19,192487421,735757928594964481
20,192487421,172385031
21,192487421,865697969416294400
22,976283119727751169,1210792883575349250
23,976283119727751169,871714168478474240
24,1001999522703147008,968806031173144576
25,1001999522703147008,188539961
26,1001999522703147008,1194636354556088321
27,1001999522703147008,900948409804242944
28,2549710616,137857547
29,2549710616,323116331
30,2549710616,187808959
31,975373414314557440,968779847043395585
32,975373414314557440,1007626486528872448
33,975373414314557440,1104605014423527424
34,975373414314557440,1118512862857555969
35,975373414314557440,1118512862857555969
36,1193815981988036608,1146780628332904452
37,1193815981988036608,1193411948726980609
38,1193815981988036608,1115960245564493825
39,1193815981988036608,1172587609291276288
40,1193815981988036608,1118292451578404864
41,1193815981988036608,1199583920284553216
42,3255348722,1104764093431336963
43,3255348722,1198595164991709184
44,3255348722,977780351194972160
45,3255348722,1007626486528872448
46,3255348722,1194636354556088321
47,3255348722,871714168478474240
48,3255348722,2522488327
49,3255348722,1094225431367016448
50,3255348722,966497910941630464
51,3255348722,899092909286346752
52,3255348722,884610960954073088
53,1001478220150009857,3302390252
54,1001478220150009857,1213267440756412416
55,1001478220150009857,707790660573659136
56,1001478220150009857,899092909286346752
57,1001478220150009857,1068854843958153216
58,1001478220150009857,1029767072
59,1001478220150009857,1101513739499495424
60,1403144431,4320990744
61,1403144431,1073037860205293568
62,1403144431,1064803484472463361
63,1403144431,2812238839
64,1559792528,799557429998604288
65,811615268979888128,4757016896
66,811615268979888128,275869293
67,956329394087215105,4694789749
68,1145922210,1176832659021910017
69,1145922210,1104764093431336963
70,1145922210,1141849203489947648
71,1188075433431953408,128312396
72,1188075433431953408,1184585225969397760
73,1188075433431953408,1124176710209921025
74,1188075433431953408,2809273484
75,1188075433431953408,1117740258009812992
76,1188075433431953408,288205810
77,1188075433431953408,1145962072213086208
78,1188075433431953408,1149251558061662208
79,1084648784410247169,2522488327
80,1084648784410247169,1094225431367016448
81,411135745,137857547
82,411135745,1138855887311818753
83,411135745,877072284103483392
84,411135745,765576266292441089
85,411135745,192487421
86,411135745,4722012552
87,411135745,973960124418048000
88,3034263487,765096391
89,3034263487,983725743363379200
90,1405186442,1127666349906391041
91,1405186442,977780351194972160
92,1405186442,1104764093431336963
93,1115960245564493825,1145962072213086208
94,1115960245564493825,1186339350239502339
95,1115960245564493825,1166568024331227136
96,1115960245564493825,1117862954106404864
97,1115960245564493825,1193815981988036608
98,2384468118,2522488327
99,862700030020378628,3302390252
100,862700030020378628,1213267440756412416
101,862700030020378628,2607312612
102,862700030020378628,707790660573659136
103,862700030020378628,1181599518065717248
104,862700030020378628,1181599518065717248
105,862700030020378628,1159861785932922881
106,350003282,1069072983812071425
107,2812238839,1403144431
108,2812238839,818277858854334465
109,2812238839,634355659
110,2812238839,143702513
111,2812238839,853940912514256896
112,2812238839,735757928594964481
113,815220885015564290,1089131678814035971
114,815220885015564290,877072284103483392
115,815220885015564290,3176743898
116,815220885015564290,3569701939
117,815220885015564290,1069072983812071425
118,815220885015564290,973960124418048000
119,815220885015564290,824277446211928065
120,1118890564370362371,871714168478474240
121,1118890564370362371,188539961
122,1198380484696297472,137857547
123,968779847043395585,1104764093431336963
124,968779847043395585,972336181923889152
125,968779847043395585,980453684206215169
126,968779847043395585,1127666349906391041
127,968779847043395585,1007626486528872448
128,968779847043395585,1075342235216957441
129,968779847043395585,975373414314557440
130,968779847043395585,3302390252
131,968779847043395585,884610960954073088
132,1193065295050444802,1145962072213086208
133,1193065295050444802,1149251558061662208
134,1193065295050444802,1186339350239502339
135,1110536247037124609,1159861785932922881
136,996482467,877072284103483392
137,996482467,137857547
138,996482467,2295726151
139,996482467,562720096
140,996482467,818277858854334465
141,996482467,826807524112216065
142,996482467,884306474817671169
143,996482467,755380570679418880
144,996482467,143702513
145,996482467,853940912514256896
146,996482467,733704407682928641
147,3500629280,1559792528
148,3500629280,1138855887311818753
149,3500629280,1074302011682676737
150,3500629280,1074302011682676737
151,3500629280,55496745
152,1181599518065717248,1101513739499495424
153,1181599518065717248,4847342077
154,1181599518065717248,4847342077
155,1181599518065717248,1322893464
156,1181599518065717248,980453684206215169
157,1181599518065717248,849260506481172481
158,1181599518065717248,1104764093431336963
159,1181599518065717248,899092909286346752
160,1181599518065717248,862700030020378628
161,1181599518065717248,871714168478474240
